id	mission_key	option_key	value
359011	nag_engage_force_army_brt	CND_ROUNDS_UNTIL_NEXT	16
359012	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MIN	4
359013	nag_engage_force_army_brt	VAR_OBJECTIVE_ARMIES_ONLY	
359014	nag_engage_force_army_brt	GEN_CND_NOT_OWNS	
359015	nag_engage_force_army_brt	CND_FIRST_ROUND	4
359016	nag_engage_force_army_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359017	nag_engage_force_army_brt	GEN_CND_WAR	
359018	nag_engage_force_army_brt	VAR_MISSION_LENGTH_MOD_EASY	2.0
359019	nag_engage_force_army_brt	VAR_OBJECTIVE_REQUIRES_VICTORY	
359020	nag_engage_force_army_bst	CND_CULTURE	nag_nagash
359021	nag_engage_force_army_bst	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359022	nag_engage_force_army_bst	GEN_CND_SUBCULTURE	wh_dlc03_sc_bst_beastmen
359023	nag_engage_force_army_bst	CND_FIRST_ROUND	4
359024	nag_engage_force_army_bst	CND_CAMPAIGN	main_warhammer
359025	nag_engage_force_army_bst	VAR_CHANCE	25
359026	nag_engage_force_army_bst	GEN_CND_NOT_OWNS	
359027	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MOD_HARD	1.2
359028	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359029	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MAX	8
359030	nag_engage_force_army_bst	CND_ROUNDS_UNTIL_NEXT	16
359031	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MOD_EASY	2.0
359032	nag_engage_force_army_bst	GEN_CND_VISIBLE	
359033	nag_engage_force_army_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359034	nag_engage_force_army_bst	GEN_TARGET_MILITARY_FORCE	
359035	nag_engage_force_army_bst	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359036	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MIN	4
359037	nag_engage_force_army_bst	VAR_OBJECTIVE_REQUIRES_VICTORY	
359038	nag_engage_force_army_bst	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359039	nag_engage_force_army_bst	GEN_CND_WAR	
359040	nag_engage_force_army_bst	VAR_OBJECTIVE_ARMIES_ONLY	
359041	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359042	nag_engage_force_army_chs	GEN_CND_VISIBLE	
359043	nag_engage_force_army_chs	GEN_CND_NOT_OWNS	
359044	nag_engage_force_army_chs	CND_FIRST_ROUND	4
359045	nag_engage_force_army_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
359046	nag_engage_force_army_chs	VAR_OBJECTIVE_ARMIES_ONLY	
359047	nag_engage_force_army_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359048	nag_engage_force_army_chs	GEN_CND_SUBCULTURE	wh_main_sc_nor_norsca
359049	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MAX	8
359050	nag_engage_force_army_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359051	nag_engage_force_army_chs	GEN_CND_WAR	
359052	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MOD_EASY	2.0
359053	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MOD_HARD	1.2
359054	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MIN	4
359055	nag_engage_force_army_chs	CND_CAMPAIGN	main_warhammer
359056	nag_engage_force_army_chs	GEN_TARGET_MILITARY_FORCE	
359057	nag_engage_force_army_chs	CND_CULTURE	nag_nagash
359058	nag_engage_force_army_chs	CND_ROUNDS_UNTIL_NEXT	16
359059	nag_engage_force_army_chs	VAR_OBJECTIVE_REQUIRES_VICTORY	
359060	nag_engage_force_army_chs	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359061	nag_engage_force_army_chs	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359062	nag_engage_force_army_chs	VAR_CHANCE	25
359063	nag_engage_force_army_def	VAR_OBJECTIVE_ARMIES_ONLY	
359064	nag_engage_force_army_def	VAR_MISSION_LENGTH_MOD_EASY	2.0
359065	nag_engage_force_army_def	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359066	nag_engage_force_army_def	GEN_CND_VISIBLE	
359067	nag_engage_force_army_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359068	nag_engage_force_army_def	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359069	nag_engage_force_army_def	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359070	nag_engage_force_army_def	VAR_CHANCE	25
359071	nag_engage_force_army_def	CND_CAMPAIGN	main_warhammer
359072	nag_engage_force_army_def	GEN_CND_NOT_OWNS	
359073	nag_engage_force_army_def	GEN_CND_WAR	
359074	nag_engage_force_army_def	GEN_CND_SUBCULTURE	wh2_main_sc_def_dark_elves
359075	nag_engage_force_army_def	VAR_MISSION_LENGTH_MOD_HARD	1.2
359076	nag_engage_force_army_def	VAR_OBJECTIVE_REQUIRES_VICTORY	
359077	nag_engage_force_army_def	VAR_MISSION_LENGTH_MAX	8
359078	nag_engage_force_army_def	CND_ROUNDS_UNTIL_NEXT	16
359079	nag_engage_force_army_def	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359080	nag_engage_force_army_def	CND_FIRST_ROUND	4
359081	nag_engage_force_army_def	GEN_TARGET_MILITARY_FORCE	
359082	nag_engage_force_army_def	VAR_MISSION_LENGTH_MIN	4
359083	nag_engage_force_army_def	CND_CULTURE	nag_nagash
359084	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MAX	8
359085	nag_engage_force_army_dwf	CND_CAMPAIGN	main_warhammer
359086	nag_engage_force_army_dwf	CND_FIRST_ROUND	4
359087	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359088	nag_engage_force_army_dwf	CND_CULTURE	nag_nagash
359089	nag_engage_force_army_dwf	CND_ROUNDS_UNTIL_NEXT	16
359090	nag_engage_force_army_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
359091	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
359092	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359093	nag_engage_force_army_dwf	GEN_CND_NOT_OWNS	
359094	nag_engage_force_army_dwf	GEN_TARGET_MILITARY_FORCE	
359095	nag_engage_force_army_dwf	VAR_OBJECTIVE_ARMIES_ONLY	
359096	nag_engage_force_army_dwf	GEN_CND_VISIBLE	
359097	nag_engage_force_army_dwf	VAR_OBJECTIVE_REQUIRES_VICTORY	
359098	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359099	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359100	nag_engage_force_army_dwf	VAR_CHANCE	25
359101	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
359102	nag_engage_force_army_dwf	VAR_MISSION_LENGTH_MIN	4
359103	nag_engage_force_army_dwf	GEN_CND_WAR	
359104	nag_engage_force_army_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359105	nag_engage_force_army_emp	CND_FIRST_ROUND	4
359106	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MIN	4
359107	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
359108	nag_engage_force_army_emp	VAR_OBJECTIVE_ARMIES_ONLY	
359109	nag_engage_force_army_emp	CND_CAMPAIGN	main_warhammer
359110	nag_engage_force_army_emp	GEN_CND_NOT_OWNS	
359111	nag_engage_force_army_emp	CND_ROUNDS_UNTIL_NEXT	16
359112	nag_engage_force_army_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
359113	nag_engage_force_army_emp	GEN_CND_VISIBLE	
359114	nag_engage_force_army_emp	GEN_CND_WAR	
359115	nag_engage_force_army_emp	GEN_TARGET_MILITARY_FORCE	
359116	nag_engage_force_army_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359117	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359118	nag_engage_force_army_emp	CND_CULTURE	nag_nagash
359119	nag_engage_force_army_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359120	nag_engage_force_army_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359121	nag_engage_force_army_emp	VAR_OBJECTIVE_REQUIRES_VICTORY	
359122	nag_engage_force_army_emp	VAR_CHANCE	25
359123	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359124	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MAX	8
359125	nag_engage_force_army_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
359126	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
359127	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359128	nag_engage_force_army_grn	VAR_CHANCE	25
359129	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359130	nag_engage_force_army_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359131	nag_engage_force_army_grn	GEN_CND_WAR	
359132	nag_engage_force_army_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
359133	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
359134	nag_engage_force_army_grn	CND_CULTURE	nag_nagash
359135	nag_engage_force_army_grn	GEN_TARGET_MILITARY_FORCE	
359136	nag_engage_force_army_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359137	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MIN	4
359138	nag_engage_force_army_grn	CND_ROUNDS_UNTIL_NEXT	16
359139	nag_engage_force_army_grn	VAR_OBJECTIVE_REQUIRES_VICTORY	
359140	nag_engage_force_army_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359141	nag_engage_force_army_grn	GEN_CND_VISIBLE	
359142	nag_engage_force_army_grn	VAR_MISSION_LENGTH_MAX	8
359143	nag_engage_force_army_grn	VAR_OBJECTIVE_ARMIES_ONLY	
359144	nag_engage_force_army_grn	CND_CAMPAIGN	main_warhammer
359145	nag_engage_force_army_grn	CND_FIRST_ROUND	4
359146	nag_engage_force_army_grn	GEN_CND_NOT_OWNS	
359147	nag_engage_force_army_hef	GEN_CND_WAR	
359148	nag_engage_force_army_hef	VAR_OBJECTIVE_ARMIES_ONLY	
359149	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359150	nag_engage_force_army_hef	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
359151	nag_engage_force_army_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
359152	nag_engage_force_army_hef	VAR_CHANCE	25
359153	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
359154	nag_engage_force_army_hef	GEN_TARGET_MILITARY_FORCE	
359155	nag_engage_force_army_hef	CND_CULTURE	nag_nagash
359156	nag_engage_force_army_hef	CND_ROUNDS_UNTIL_NEXT	16
359157	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359158	nag_engage_force_army_hef	CND_CAMPAIGN	main_warhammer
359159	nag_engage_force_army_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359160	nag_engage_force_army_hef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359161	nag_engage_force_army_hef	GEN_CND_VISIBLE	
359162	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
359163	nag_engage_force_army_hef	VAR_OBJECTIVE_REQUIRES_VICTORY	
359164	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MIN	4
359165	nag_engage_force_army_hef	GEN_CND_NOT_OWNS	
359166	nag_engage_force_army_hef	VAR_MISSION_LENGTH_MAX	8
359167	nag_engage_force_army_hef	CND_FIRST_ROUND	4
359168	nag_engage_force_army_invading_brt	GEN_CND_WAR	
359169	nag_engage_force_army_invading_brt	VAR_CHANCE	25
359170	nag_engage_force_army_invading_brt	GEN_CND_VISIBLE	
359171	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359172	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359173	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MIN	4
359174	nag_engage_force_army_invading_brt	GEN_CND_OWNS_REGION	
359175	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
359176	nag_engage_force_army_invading_brt	GEN_CND_SUBCULTURE	wh_main_sc_brt_bretonnia
359177	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359178	nag_engage_force_army_invading_brt	CND_CAMPAIGN	main_warhammer
359179	nag_engage_force_army_invading_brt	GEN_TARGET_MILITARY_FORCE	
359180	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MOD_EASY	2.0
359181	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359182	nag_engage_force_army_invading_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359183	nag_engage_force_army_invading_brt	VAR_OBJECTIVE_REQUIRES_VICTORY	
359184	nag_engage_force_army_invading_brt	CND_ROUNDS_UNTIL_NEXT	8
359185	nag_engage_force_army_invading_brt	CND_FIRST_ROUND	4
359186	nag_engage_force_army_invading_brt	VAR_OBJECTIVE_ARMIES_ONLY	
359187	nag_engage_force_army_invading_brt	CND_CULTURE	nag_nagash
359188	nag_engage_force_army_invading_brt	VAR_MISSION_LENGTH_MAX	8
359189	nag_engage_force_army_invading_bst	CND_FIRST_ROUND	4
359190	nag_engage_force_army_invading_bst	GEN_CND_VISIBLE	
359191	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359192	nag_engage_force_army_invading_bst	GEN_TARGET_MILITARY_FORCE	
359193	nag_engage_force_army_invading_bst	CND_ROUNDS_UNTIL_NEXT	8
359194	nag_engage_force_army_invading_bst	GEN_CND_OWNS_REGION	
359195	nag_engage_force_army_invading_bst	VAR_OBJECTIVE_ARMIES_ONLY	
359196	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359197	nag_engage_force_army_invading_bst	VAR_CHANCE	25
359198	nag_engage_force_army_invading_bst	CND_CAMPAIGN	main_warhammer
359199	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MAX	8
359200	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359201	nag_engage_force_army_invading_bst	VAR_OBJECTIVE_REQUIRES_VICTORY	
359202	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MOD_EASY	2.0
359203	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359204	nag_engage_force_army_invading_bst	GEN_CND_SUBCULTURE	wh_dlc03_sc_bst_beastmen
359205	nag_engage_force_army_invading_bst	CND_CULTURE	nag_nagash
359206	nag_engage_force_army_invading_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359207	nag_engage_force_army_invading_bst	GEN_CND_WAR	
359208	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MOD_HARD	1.2
359209	nag_engage_force_army_invading_bst	VAR_MISSION_LENGTH_MIN	4
359210	nag_engage_force_army_invading_chs	VAR_CHANCE	25
359211	nag_engage_force_army_invading_chs	GEN_CND_WAR	
359212	nag_engage_force_army_invading_chs	CND_ROUNDS_UNTIL_NEXT	8
359213	nag_engage_force_army_invading_chs	GEN_TARGET_MILITARY_FORCE	
359214	nag_engage_force_army_invading_chs	VAR_OBJECTIVE_REQUIRES_VICTORY	
359215	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MAX	8
359216	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359217	nag_engage_force_army_invading_chs	CND_FIRST_ROUND	4
359218	nag_engage_force_army_invading_chs	GEN_CND_VISIBLE	
359219	nag_engage_force_army_invading_chs	CND_CULTURE	nag_nagash
359220	nag_engage_force_army_invading_chs	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359221	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MOD_HARD	1.2
359222	nag_engage_force_army_invading_chs	GEN_CND_OWNS_REGION	
359223	nag_engage_force_army_invading_chs	CND_CAMPAIGN	main_warhammer
359224	nag_engage_force_army_invading_chs	GEN_CND_SUBCULTURE	wh_main_sc_nor_norsca
359225	nag_engage_force_army_invading_chs	VAR_OBJECTIVE_ARMIES_ONLY	
359226	nag_engage_force_army_invading_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
359227	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MOD_EASY	2.0
359228	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359229	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359230	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MIN	4
359231	nag_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359232	nag_engage_force_army_invading_def	CND_ROUNDS_UNTIL_NEXT	8
359233	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MAX	8
359234	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MOD_EASY	2.0
359235	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359236	nag_engage_force_army_invading_def	CND_FIRST_ROUND	4
359237	nag_engage_force_army_invading_def	CND_CULTURE	nag_nagash
359238	nag_engage_force_army_invading_def	VAR_CHANCE	25
359239	nag_engage_force_army_invading_def	GEN_CND_VISIBLE	
359240	nag_engage_force_army_invading_def	VAR_OBJECTIVE_REQUIRES_VICTORY	
359241	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359242	nag_engage_force_army_invading_def	GEN_CND_WAR	
359243	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MIN	4
359244	nag_engage_force_army_invading_def	GEN_CND_SUBCULTURE	wh2_main_sc_def_dark_elves
359245	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MOD_HARD	1.2
359246	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359247	nag_engage_force_army_invading_def	VAR_OBJECTIVE_ARMIES_ONLY	
359248	nag_engage_force_army_invading_def	GEN_CND_OWNS_REGION	
359249	nag_engage_force_army_invading_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359250	nag_engage_force_army_invading_def	GEN_TARGET_MILITARY_FORCE	
359251	nag_engage_force_army_invading_def	CND_CAMPAIGN	main_warhammer
359252	nag_engage_force_army_invading_def	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359253	nag_engage_force_army_invading_dwf	GEN_TARGET_MILITARY_FORCE	
359254	nag_engage_force_army_invading_dwf	GEN_CND_OWNS_REGION	
359255	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
359256	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
359257	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359258	nag_engage_force_army_invading_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
359259	nag_engage_force_army_invading_dwf	VAR_OBJECTIVE_ARMIES_ONLY	
359260	nag_engage_force_army_invading_dwf	GEN_CND_WAR	
359261	nag_engage_force_army_invading_dwf	CND_CAMPAIGN	main_warhammer
359262	nag_engage_force_army_invading_dwf	CND_ROUNDS_UNTIL_NEXT	8
359263	nag_engage_force_army_invading_dwf	VAR_CHANCE	25
359264	nag_engage_force_army_invading_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359265	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MAX	8
359266	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359267	nag_engage_force_army_invading_dwf	CND_CULTURE	nag_nagash
359268	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MIN	4
359269	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359270	nag_engage_force_army_invading_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359271	nag_engage_force_army_invading_dwf	VAR_OBJECTIVE_REQUIRES_VICTORY	
359272	nag_engage_force_army_invading_dwf	CND_FIRST_ROUND	4
359273	nag_engage_force_army_invading_dwf	GEN_CND_VISIBLE	
359274	nag_engage_force_army_invading_emp	VAR_OBJECTIVE_ARMIES_ONLY	
359275	nag_engage_force_army_invading_emp	CND_ROUNDS_UNTIL_NEXT	8
359276	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
359277	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359278	nag_engage_force_army_invading_emp	CND_FIRST_ROUND	4
359279	nag_engage_force_army_invading_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359280	nag_engage_force_army_invading_emp	VAR_OBJECTIVE_REQUIRES_VICTORY	
359281	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359282	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
359283	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359284	nag_engage_force_army_invading_emp	GEN_CND_OWNS_REGION	
359285	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MIN	4
359286	nag_engage_force_army_invading_emp	VAR_CHANCE	25
359287	nag_engage_force_army_invading_emp	GEN_CND_WAR	
359288	nag_engage_force_army_invading_emp	GEN_CND_VISIBLE	
359289	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359290	nag_engage_force_army_invading_emp	GEN_TARGET_MILITARY_FORCE	
359291	nag_engage_force_army_invading_emp	VAR_MISSION_LENGTH_MAX	8
359292	nag_engage_force_army_invading_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
359293	nag_engage_force_army_invading_emp	CND_CAMPAIGN	main_warhammer
359294	nag_engage_force_army_invading_emp	CND_CULTURE	nag_nagash
359295	nag_engage_force_army_invading_grn	CND_FIRST_ROUND	4
359296	nag_engage_force_army_invading_grn	VAR_CHANCE	25
359297	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
359298	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MIN	4
359299	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MAX	8
359300	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359301	nag_engage_force_army_invading_grn	CND_CULTURE	nag_nagash
359302	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359303	nag_engage_force_army_invading_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
359304	nag_engage_force_army_invading_grn	VAR_OBJECTIVE_ARMIES_ONLY	
359305	nag_engage_force_army_invading_grn	GEN_CND_OWNS_REGION	
359306	nag_engage_force_army_invading_grn	CND_ROUNDS_UNTIL_NEXT	8
359307	nag_engage_force_army_invading_grn	GEN_CND_WAR	
359308	nag_engage_force_army_invading_grn	GEN_CND_VISIBLE	
359309	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359310	nag_engage_force_army_invading_grn	CND_CAMPAIGN	main_warhammer
359311	nag_engage_force_army_invading_grn	VAR_OBJECTIVE_REQUIRES_VICTORY	
359312	nag_engage_force_army_invading_grn	GEN_TARGET_MILITARY_FORCE	
359313	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
359314	nag_engage_force_army_invading_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359315	nag_engage_force_army_invading_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359316	nag_engage_force_army_invading_hef	VAR_OBJECTIVE_ARMIES_ONLY	
359317	nag_engage_force_army_invading_hef	VAR_CHANCE	25
359318	nag_engage_force_army_invading_hef	VAR_OBJECTIVE_REQUIRES_VICTORY	
359319	nag_engage_force_army_invading_hef	GEN_CND_VISIBLE	
359320	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
359321	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359322	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MIN	4
359323	nag_engage_force_army_invading_hef	CND_CULTURE	nag_nagash
359324	nag_engage_force_army_invading_hef	GEN_TARGET_MILITARY_FORCE	
359325	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359326	nag_engage_force_army_invading_hef	GEN_CND_OWNS_REGION	
359327	nag_engage_force_army_invading_hef	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
359328	nag_engage_force_army_invading_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359329	nag_engage_force_army_invading_hef	CND_ROUNDS_UNTIL_NEXT	8
359330	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
359331	nag_engage_force_army_invading_hef	CND_CAMPAIGN	main_warhammer
359332	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
359333	nag_engage_force_army_invading_hef	CND_FIRST_ROUND	4
359334	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359335	nag_engage_force_army_invading_hef	GEN_CND_WAR	
359336	nag_engage_force_army_invading_hef	VAR_MISSION_LENGTH_MAX	8
359337	nag_engage_force_army_invading_lzd	CND_ROUNDS_UNTIL_NEXT	8
359338	nag_engage_force_army_invading_lzd	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
359339	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
359340	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
359341	nag_engage_force_army_invading_lzd	GEN_CND_SUBCULTURE	wh2_main_sc_lzd_lizardmen
359342	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MAX	8
359343	nag_engage_force_army_invading_lzd	GEN_TARGET_MILITARY_FORCE	
359344	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
359345	nag_engage_force_army_invading_lzd	CND_CAMPAIGN	main_warhammer
359346	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
359347	nag_engage_force_army_invading_lzd	VAR_CHANCE	25
359348	nag_engage_force_army_invading_lzd	VAR_OBJECTIVE_ARMIES_ONLY	
359349	nag_engage_force_army_invading_lzd	CND_FIRST_ROUND	4
359350	nag_engage_force_army_invading_lzd	CND_CULTURE	nag_nagash
359351	nag_engage_force_army_invading_lzd	GEN_CND_OWNS_REGION	
359352	nag_engage_force_army_invading_lzd	VAR_MISSION_LENGTH_MIN	4
359353	nag_engage_force_army_invading_lzd	VAR_OBJECTIVE_REQUIRES_VICTORY	
